code,link,direction,id,locationType,"Latitude,Longitude",name,routeIds,bus names,wheelchairBoarding
'500126',https://bustime.mta.info/m/index?q=500126,SW,MTA_500126,0,"40.712961, -73.736072",SPRINGFIELD BLVD/HEMPSTEAD AV,"['MTA NYCT_Q2', 'MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q2', 'Q27', 'Q83']",UNKNOWN
'500127',https://bustime.mta.info/m/index?q=500127,SW,MTA_500127,0,"40.712056, -73.736559",SPRINGFIELD BLVD/HOLLIS AV,"['MTA NYCT_Q2', 'MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q2', 'Q27', 'Q83']",UNKNOWN
'500290',https://bustime.mta.info/m/index?q=500290,N,MTA_500290,0,"40.705185, -73.739724",SPRINGFIELD BLVD/112 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500291',https://bustime.mta.info/m/index?q=500291,N,MTA_500291,0,"40.706208, -73.739327",SPRINGFIELD BLVD/111 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500293',https://bustime.mta.info/m/index?q=500293,NE,MTA_500293,0,"40.710427, -73.737269",SPRINGFIELD BLVD/107 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500294',https://bustime.mta.info/m/index?q=500294,NE,MTA_500294,0,"40.712382, -73.736136",SPRINGFIELD BLVD/104 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500296',https://bustime.mta.info/m/index?q=500296,N,MTA_500296,0,"40.715251, -73.735489",SPRINGFIELD BLVD/100 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500297',https://bustime.mta.info/m/index?q=500297,N,MTA_500297,0,"40.716656, -73.735372",SPRINGFIELD BLVD/98 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500304',https://bustime.mta.info/m/index?q=500304,S,MTA_500304,0,"40.71776, -73.735479",SPRINGFIELD BLVD/AMBOY LN,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500305',https://bustime.mta.info/m/index?q=500305,S,MTA_500305,0,"40.715351, -73.73564",SPRINGFIELD BLVD/99 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500309',https://bustime.mta.info/m/index?q=500309,SW,MTA_500309,0,"40.710285, -73.737554",SPRINGFIELD BLVD/107 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500310',https://bustime.mta.info/m/index?q=500310,SW,MTA_500310,0,"40.70909, -73.738179",SPRINGFIELD BLVD/109 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500312',https://bustime.mta.info/m/index?q=500312,S,MTA_500312,0,"40.705687, -73.739754",SPRINGFIELD BLVD/111 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'500313',https://bustime.mta.info/m/index?q=500313,S,MTA_500313,0,"40.704411, -73.740297",SPRINGFIELD BLVD/112 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']","['Q27', 'Q83']",UNKNOWN
'501360',https://bustime.mta.info/m/index?q=501360,NW,MTA_501360,0,"40.750892, -73.819302",KISSENA BLVD/HOLLY AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501361',https://bustime.mta.info/m/index?q=501361,NW,MTA_501361,0,"40.75251, -73.821069",KISSENA BLVD/45 AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501362',https://bustime.mta.info/m/index?q=501362,NW,MTA_501362,0,"40.754146, -73.823029",KISSENA BLVD/CHERRY AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501363',https://bustime.mta.info/m/index?q=501363,NW,MTA_501363,0,"40.755104, -73.824171",KISSENA BLVD/ASH AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501364',https://bustime.mta.info/m/index?q=501364,NW,MTA_501364,0,"40.756326, -73.825658",KISSENA BLVD/MAPLE AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501365',https://bustime.mta.info/m/index?q=501365,NW,MTA_501365,0,"40.757451, -73.827565",KISSENA BLVD/SANFORD AV,"['MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34', 'MTABC_Q65']","['Q25', 'Q27', 'Q34', 'Q65']",UNKNOWN
'501369',https://bustime.mta.info/m/index?q=501369,SE,MTA_501369,0,"40.757921, -73.828629",KISSENA BLVD/MAIN ST,"['MTA NYCT_Q17', 'MTA NYCT_Q27']","['Q17', 'Q27']",UNKNOWN
'501370',https://bustime.mta.info/m/index?q=501370,SE,MTA_501370,0,"40.756909, -73.826851",KISSENA BLVD/SANFORD AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501371',https://bustime.mta.info/m/index?q=501371,SE,MTA_501371,0,"40.755157, -73.824455",KISSENA BLVD/FRANKLIN AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501372',https://bustime.mta.info/m/index?q=501372,SE,MTA_501372,0,"40.754385, -73.823537",KISSENA BLVD/BEECH AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501373',https://bustime.mta.info/m/index?q=501373,SE,MTA_501373,0,"40.752856, -73.821725",KISSENA BLVD/ELDER AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501374',https://bustime.mta.info/m/index?q=501374,SE,MTA_501374,0,"40.751943, -73.820663",KISSENA BLVD/45 AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']","['Q17', 'Q25', 'Q27', 'Q34']",UNKNOWN
'501534',https://bustime.mta.info/m/index?q=501534,E,MTA_501534,0,"40.754122, -73.810114",46 AV/156 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501535',https://bustime.mta.info/m/index?q=501535,E,MTA_501535,0,"40.754012, -73.808736",46 AV/158 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501536',https://bustime.mta.info/m/index?q=501536,E,MTA_501536,0,"40.753858, -73.806852",46 AV/160 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501537',https://bustime.mta.info/m/index?q=501537,E,MTA_501537,0,"40.753715, -73.805023",46 AV/162 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501538',https://bustime.mta.info/m/index?q=501538,E,MTA_501538,0,"40.753632, -73.803092",46 AV/164 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501539',https://bustime.mta.info/m/index?q=501539,E,MTA_501539,0,"40.753678, -73.801215",46 AV/166 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501540',https://bustime.mta.info/m/index?q=501540,E,MTA_501540,0,"40.753777, -73.799323",46 AV/168 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501541',https://bustime.mta.info/m/index?q=501541,E,MTA_501541,0,"40.753823, -73.797396",46 AV/170 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501542',https://bustime.mta.info/m/index?q=501542,E,MTA_501542,0,"40.753441, -73.794199",46 AV/AUBURNDALE LN,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501543',https://bustime.mta.info/m/index?q=501543,E,MTA_501543,0,"40.752855, -73.791876",HOLLIS COURT BLVD/UTOPIA PKWY,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501544',https://bustime.mta.info/m/index?q=501544,E,MTA_501544,0,"40.752303, -73.789965",HOLLIS COURT BLVD/190 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q26', 'Q27', 'Q31']",UNKNOWN
'501560',https://bustime.mta.info/m/index?q=501560,W,MTA_501560,0,"40.752415, -73.789943",HOLLIS COURT BLVD/190 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q26', 'Q27', 'Q31']",UNKNOWN
'501561',https://bustime.mta.info/m/index?q=501561,W,MTA_501561,0,"40.753271, -73.792864",46 AV/UTOPIA PKWY,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501562',https://bustime.mta.info/m/index?q=501562,W,MTA_501562,0,"40.753623, -73.794462",46 AV/AUBURNDALE LN,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501563',https://bustime.mta.info/m/index?q=501563,W,MTA_501563,0,"40.753855, -73.796768",46 AV/171 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501564',https://bustime.mta.info/m/index?q=501564,W,MTA_501564,0,"40.753916, -73.798644",46 AV/169 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501565',https://bustime.mta.info/m/index?q=501565,W,MTA_501565,0,"40.753812, -73.80055",46 AV/167 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501566',https://bustime.mta.info/m/index?q=501566,W,MTA_501566,0,"40.753761, -73.802868",46 AV/164 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501568',https://bustime.mta.info/m/index?q=501568,W,MTA_501568,0,"40.753954, -73.80661",46 AV/160 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501569',https://bustime.mta.info/m/index?q=501569,W,MTA_501569,0,"40.754142, -73.809002",46 AV/158 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501570',https://bustime.mta.info/m/index?q=501570,W,MTA_501570,0,"40.754266, -73.810879",46 AV/156 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501571',https://bustime.mta.info/m/index?q=501571,W,MTA_501571,0,"40.754259, -73.812106",46 AV/149 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'501590',https://bustime.mta.info/m/index?q=501590,NE,MTA_501590,0,"40.750798, -73.81875",HOLLY AV/KISSENA BLVD,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501591',https://bustime.mta.info/m/index?q=501591,NE,MTA_501591,0,"40.751953, -73.816964",HOLLY AV/ROBINSON ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501592',https://bustime.mta.info/m/index?q=501592,NE,MTA_501592,0,"40.752838, -73.815615",HOLLY AV/SMART ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501593',https://bustime.mta.info/m/index?q=501593,NE,MTA_501593,0,"40.754147, -73.813594",HOLLY AV/PARSONS BLVD,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501605',https://bustime.mta.info/m/index?q=501605,E,MTA_501605,0,"40.751777, -73.787982",47 AV/193 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501606',https://bustime.mta.info/m/index?q=501606,E,MTA_501606,0,"40.752485, -73.78603",47 AV/195 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501608',https://bustime.mta.info/m/index?q=501608,E,MTA_501608,0,"40.753354, -73.779988",47 AV/FRANCIS LEWIS BLVD,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501610',https://bustime.mta.info/m/index?q=501610,E,MTA_501610,0,"40.753354, -73.778553",ROCKY HILL RD/202 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501611',https://bustime.mta.info/m/index?q=501611,E,MTA_501611,0,"40.753217, -73.777142",ROCKY HILL RD/203 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501612',https://bustime.mta.info/m/index?q=501612,NE,MTA_501612,0,"40.753681, -73.774112",48 AV/206 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501613',https://bustime.mta.info/m/index?q=501613,E,MTA_501613,0,"40.754331, -73.772385",48 AV/208 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501617',https://bustime.mta.info/m/index?q=501617,E,MTA_501617,0,"40.755733, -73.765706",48 AV/215 ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501618',https://bustime.mta.info/m/index?q=501618,S,MTA_501618,0,"40.754276, -73.764134",216 ST/50 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501619',https://bustime.mta.info/m/index?q=501619,S,MTA_501619,0,"40.7524, -73.763844",216 ST/LUKE PL,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501620',https://bustime.mta.info/m/index?q=501620,E,MTA_501620,0,"40.751792, -73.761775",LUKE PL/218 ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501621',https://bustime.mta.info/m/index?q=501621,E,MTA_501621,0,"40.752159, -73.75976",56 AV/220 ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501622',https://bustime.mta.info/m/index?q=501622,NW,MTA_501622,0,"40.751054, -73.757991",SPRINGFIELD BLVD/58 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q30']","['Q27', 'Q30']",UNKNOWN
'501623',https://bustime.mta.info/m/index?q=501623,,MTA_501623,0,"40.749632, -73.757128",SPRINGFIELD BLVD/HORACE HARDING EXPWY,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']","['Q27', 'QM5', 'QM8', 'QM35']",UNKNOWN
'501624',https://bustime.mta.info/m/index?q=501624,SE,MTA_501624,0,"40.74875, -73.756621",SPRINGFIELD BLVD/HORACE HARDING EXPWY SOUTH,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501625',https://bustime.mta.info/m/index?q=501625,SE,MTA_501625,0,"40.74741, -73.755951",SPRINGFIELD BLVD/64 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501626',https://bustime.mta.info/m/index?q=501626,SE,MTA_501626,0,"40.745262, -73.754891",SPRINGFIELD BLVD/67 AV,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']","['Q27', 'QM5', 'QM8', 'QM35']",UNKNOWN
'501627',https://bustime.mta.info/m/index?q=501627,SE,MTA_501627,0,"40.742498, -73.753616",SPRINGFIELD BLVD/73 AV,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']","['Q27', 'QM5', 'QM8', 'QM35']",UNKNOWN
'501628',https://bustime.mta.info/m/index?q=501628,SE,MTA_501628,0,"40.740215, -73.751561",SPRINGFIELD BLVD/75 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501629',https://bustime.mta.info/m/index?q=501629,SE,MTA_501629,0,"40.739352, -73.749723",SPRINGFIELD BLVD/76 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501630',https://bustime.mta.info/m/index?q=501630,SE,MTA_501630,0,"40.738186, -73.748678",SPRINGFIELD BLVD/77 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501631',https://bustime.mta.info/m/index?q=501631,SE,MTA_501631,0,"40.73719, -73.747776",SPRINGFIELD BLVD/KINGSBURY AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501632',https://bustime.mta.info/m/index?q=501632,S,MTA_501632,0,"40.735406, -73.74648",SPRINGFIELD BLVD/UNION TPKE,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501633',https://bustime.mta.info/m/index?q=501633,SW,MTA_501633,0,"40.733562, -73.74649",SPRINGFIELD BLVD/223 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501634',https://bustime.mta.info/m/index?q=501634,SE,MTA_501634,0,"40.73092, -73.746104",SPRINGFIELD BLVD/SAWYER AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501635',https://bustime.mta.info/m/index?q=501635,SE,MTA_501635,0,"40.729966, -73.744981",SPRINGFIELD BLVD/HILLSIDE AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501654',https://bustime.mta.info/m/index?q=501654,NW,MTA_501654,0,"40.730265, -73.745082",SPRINGFIELD BLVD/HILLSIDE AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501655',https://bustime.mta.info/m/index?q=501655,NW,MTA_501655,0,"40.731176, -73.74616",SPRINGFIELD BLVD/SAWYER AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501656',https://bustime.mta.info/m/index?q=501656,N,MTA_501656,0,"40.73432, -73.745908",SPRINGFIELD BLVD/GRAND CENTRAL PKWY,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501657',https://bustime.mta.info/m/index?q=501657,NW,MTA_501657,0,"40.73621, -73.746796",SPRINGFIELD BLVD/UNION TPKE,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501658',https://bustime.mta.info/m/index?q=501658,NW,MTA_501658,0,"40.737759, -73.748001",SPRINGFIELD BLVD/KINGSBURY AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501659',https://bustime.mta.info/m/index?q=501659,W,MTA_501659,0,"40.739931, -73.750182",SPRINGFIELD BLVD/76 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']","['Q27', 'Q88']",UNKNOWN
'501660',https://bustime.mta.info/m/index?q=501660,NW,MTA_501660,0,"40.742264, -73.753307",SPRINGFIELD BLVD/73 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501661',https://bustime.mta.info/m/index?q=501661,NW,MTA_501661,0,"40.743409, -73.753829",SPRINGFIELD BLVD/69 AV,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']","['Q27', 'QM5', 'QM8', 'QM35']",UNKNOWN
'501662',https://bustime.mta.info/m/index?q=501662,NW,MTA_501662,0,"40.745173, -73.754635",SPRINGFIELD BLVD/67 AV,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']","['Q27', 'QM5', 'QM8', 'QM35']",UNKNOWN
'501663',https://bustime.mta.info/m/index?q=501663,NW,MTA_501663,0,"40.747663, -73.755867",SPRINGFIELD BLVD/64 AV,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']","['Q27', 'QM5', 'QM8', 'QM35']",UNKNOWN
'501664',https://bustime.mta.info/m/index?q=501664,NW,MTA_501664,0,"40.749006, -73.756555",SPRINGFIELD BLVD/HORACE HARDING EXPWY SOUTH,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501665',https://bustime.mta.info/m/index?q=501665,NW,MTA_501665,0,"40.749868, -73.75708",SPRINGFIELD BLVD/HORACE HARDING EXPWY NORTH,"['MTA NYCT_Q27', 'MTA NYCT_Q30', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']","['Q27', 'Q30', 'QM5', 'QM8', 'QM35']",UNKNOWN
'501666',https://bustime.mta.info/m/index?q=501666,SE,MTA_501666,0,"40.750423, -73.757622",SPRINGFIELD BLVD/58 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q30']","['Q27', 'Q30']",UNKNOWN
'501667',https://bustime.mta.info/m/index?q=501667,NW,MTA_501667,0,"40.752338, -73.759143",SPRINGFIELD BLVD/56 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q30']","['Q27', 'Q30']",UNKNOWN
'501668',https://bustime.mta.info/m/index?q=501668,W,MTA_501668,0,"40.751953, -73.762626",LUKE PL/217 ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501669',https://bustime.mta.info/m/index?q=501669,N,MTA_501669,0,"40.753572, -73.763873",216 ST/51 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501670',https://bustime.mta.info/m/index?q=501670,N,MTA_501670,0,"40.755176, -73.764141",216 ST/49 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501671',https://bustime.mta.info/m/index?q=501671,W,MTA_501671,0,"40.755984, -73.76472",48 AV/216 ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501672',https://bustime.mta.info/m/index?q=501672,W,MTA_501672,0,"40.755817, -73.766063",48 AV/215 ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501673',https://bustime.mta.info/m/index?q=501673,W,MTA_501673,0,"40.755622, -73.767702",48 AV/BELL BLVD,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501674',https://bustime.mta.info/m/index?q=501674,W,MTA_501674,0,"40.755219, -73.769492",48 AV/212 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501675',https://bustime.mta.info/m/index?q=501675,W,MTA_501675,0,"40.75449, -73.77229",48 AV/OCEANIA ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501679',https://bustime.mta.info/m/index?q=501679,W,MTA_501679,0,"40.753548, -73.779421",ROCKY HILL RD/202 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501680',https://bustime.mta.info/m/index?q=501680,W,MTA_501680,0,"40.753312, -73.780993",47 AV/FRANCIS LEWIS BLVD,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501681',https://bustime.mta.info/m/index?q=501681,W,MTA_501681,0,"40.752912, -73.783399",47 AV/197 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501682',https://bustime.mta.info/m/index?q=501682,W,MTA_501682,0,"40.752671, -73.785265",47 AV/196 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501684',https://bustime.mta.info/m/index?q=501684,W,MTA_501684,0,"40.751936, -73.787756",47 AV/193 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'501698',https://bustime.mta.info/m/index?q=501698,SW,MTA_501698,0,"40.752978, -73.815593",HOLLY AV/BURLING ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'501699',https://bustime.mta.info/m/index?q=501699,SW,MTA_501699,0,"40.752077, -73.816974",HOLLY AV/BOWNE ST,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'502256',https://bustime.mta.info/m/index?q=502256,SE,MTA_502256,0,"40.759931, -73.830435",MAIN ST/39 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'502839',https://bustime.mta.info/m/index?q=502839,NE,MTA_502839,0,"40.691119, -73.746219",SPRINGFIELD BLVD/120 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q77']","['Q27', 'Q77']",UNKNOWN
'503566',https://bustime.mta.info/m/index?q=503566,E,MTA_503566,0,"40.753368, -73.780192",47 AV/FRANCIS LEWIS BLVD,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'504034',https://bustime.mta.info/m/index?q=504034,W,MTA_504034,0,"40.753777, -73.804358",46 AV/163 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']","['Q26', 'Q27']",UNKNOWN
'504428',https://bustime.mta.info/m/index?q=504428,SW,MTA_504428,0,"40.753951, -73.773762",48 AV/207 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'504444',https://bustime.mta.info/m/index?q=504444,E,MTA_504444,0,"40.755578, -73.767352",48 AV/BELL BLVD,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'505065',https://bustime.mta.info/m/index?q=505065,E,MTA_505065,0,"40.755013, -73.769795",48 AV/211 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']","['Q27', 'Q31']",UNKNOWN
'505134',https://bustime.mta.info/m/index?q=505134,SW,MTA_505134,0,"40.700924, -73.741731",SPRINGFIELD BLVD/115 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'505135',https://bustime.mta.info/m/index?q=505135,S,MTA_505135,0,"40.696874, -73.743507",SPRINGFIELD BLVD/116 RD,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'505136',https://bustime.mta.info/m/index?q=505136,SE,MTA_505136,0,"40.692933, -73.744745",FRANCIS LEWIS BLVD/SPRINGFIELD BLVD,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'505137',https://bustime.mta.info/m/index?q=505137,NE,MTA_505137,0,"40.692702, -73.745045",SPRINGFIELD BLVD/119 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'505138',https://bustime.mta.info/m/index?q=505138,N,MTA_505138,0,"40.694825, -73.743933",SPRINGFIELD BLVD/118 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'505139',https://bustime.mta.info/m/index?q=505139,N,MTA_505139,0,"40.697535, -73.743025",SPRINGFIELD BLVD/LINDEN BLVD,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'505140',https://bustime.mta.info/m/index?q=505140,N,MTA_505140,0,"40.698193, -73.742788",SPRINGFIELD BLVD/116 AV,['MTA NYCT_Q27'],['Q27'],UNKNOWN
'505141',https://bustime.mta.info/m/index?q=505141,NE,MTA_505141,0,"40.699898, -73.742009",SPRINGFIELD BLVD/115 RD,['MTA NYCT_Q27'],['Q27'],UNKNOWN
